1,273,1
1,273,2
1,273,3
1,273,4
1,273,5
1,273,6
1,260,0
1,260,1
1,260,2
1,260,3
1,260,4
1,260,5
1,260,6
1,260,7
1,260,8
1,260,9
1,260,10
1,260,11
1,90,0
1,90,1
1,90,2
1,90,3
1,90,4
1,90,5
1,90,6
1,90,7
1,32,0
1,32,1
1,32,2
1,32,3
1,32,4
1,32,5
1,199,0
1,199,1
1,199,2
1,199,3
1,199,4
1,199,5
1,199,6
1,199,7
1,199,8
1,256,0
1,256,1
1,256,2
1,256,3
1,256,4
1,256,5
1,256,6
1,256,7
1,256,8
1,185,0
1,185,1
1,185,2
1,185,3
1,185,4
1,58,0
1,58,1
1,58,2
1,264,0
1,86,0
1,86,1
1,86,2
1,124,0
1,124,1
1,135,0
1,135,1
1,135,2
1,135,3
1,135,4
1,18,0
1,18,1
1,53,0
1,53,1
1,289,0
1,289,1
1,289,2
1,289,3
1,213,0
1,213,1
1,213,2
1,205,0
1,205,1
1,20,0
1,20,1
1,20,2
1,20,3
1,20,4
1,20,5
1,20,6
1,20,7
1,20,8
1,20,9
1,109,0
1,109,1
1,109,2
1,109,3
1,109,4
1,109,5
1,109,6
1,109,7
1,109,8
1,109,9
1,109,10
1,109,11
1,109,12
1,146,0
1,146,1
1,146,2
1,146,3
1,146,4
1,146,5
1,146,6
1,146,7
1,146,8
1,146,9
1,146,10
1,146,11
1,146,12
1,66,0
1,66,1
1,66,2
1,66,3
1,66,4
1,66,5
1,66,6
1,66,7
1,66,8
1,66,9
1,244,0
1,244,1
1,244,2
1,244,3
1,244,4
1,244,5
1,244,6
1,81,0
1,81,1
1,81,2
1,81,3
1,81,4
1,81,5
1,269,0
1,269,1
1,269,2
1,269,3
1,269,4
1,269,5
1,269,6
1,269,7
1,269,8
1,105,0
1,105,1
1,50,0
1,267,0
1,267,1
1,267,2
1,267,3
1,267,4
1,267,5
1,267,6
1,267,7
1,267,8
1,4,0
1,4,1
1,180,0
1,180,1
1,180,2
1,180,3
1,180,4
1,180,5
1,180,6
1,180,7
1,180,8
1,180,9
1,180,10
1,122,0
1,122,1
1,122,2
1,122,3
1,122,4
1,122,5
1,122,6
1,138,0
1,138,1
1,138,2
1,138,3
1,138,4
1,138,5
1,138,6
1,138,7
1,138,8
1,138,9
1,276,0
1,276,1
1,276,2
1,266,0
1,266,1
1,266,2
1,266,3
1,266,4
1,266,5
1,266,6
1,106,0
1,106,1
1,206,0
1,206,1
1,206,2
1,206,3
1,206,4
1,206,5
1,206,6
1,206,7
1,206,8
1,206,9
1,206,10
1,206,11
1,224,0
1,224,1
1,224,2
1,224,3
1,188,0
1,188,1
1,188,2
1,298,0
1,298,1
1,298,2
1,298,3
1,281,0
1,281,1
1,281,2
1,290,0
1,290,1
1,290,2
1,290,3
1,290,4
1,187,0
1,187,1
1,187,2
1,187,3
1,187,4
1,187,5
1,187,6
1,187,7
1,187,8
1,187,9
1,187,10
1,187,11
1,187,12
1,187,13
1,187,14
1,187,15
1,187,16
1,187,17
1,187,18
1,187,19
1,187,20
1,187,21
1,187,22
1,187,23
1,187,24
1,187,25
1,187,26
1,200,0
1,200,1
1,200,2
1,200,3
1,200,4
1,200,5
1,200,6
1,200,7
1,200,8
1,200,9
1,200,10
1,157,0
1,157,1
1,157,2
1,157,3
1,157,4
1,157,5
1,225,0
1,44,0
1,98,0
1,98,1
1,98,2
1,98,3
1,98,4
1,98,5
1,98,6
1,98,7
1,98,8
1,98,9
1,98,10
1,98,11
1,98,12
1,98,13
1,98,14
1,103,0
1,103,1
1,103,2
1,103,3
1,103,4
1,36,0
1,36,1
1,36,2
1,202,0
1,202,1
1,202,2
1,202,3
1,202,4
1,202,5
1,202,6
1,202,7
1,38,0
1,38,1
1,38,2
1,38,3
1,38,4
1,38,5
1,38,6
1,38,7
1,38,8
1,38,9
1,38,10
1,92,0
1,92,1
1,92,2
1,92,3
1,92,4
1,92,5
1,92,6
1,92,7
1,92,8
1,92,9
1,92,10
1,92,11
1,59,0
1,59,1
1,59,2
1,59,3
1,59,4
1,59,5
1,59,6
1,229,0
1,229,1
1,9,0
1,9,1
1,9,2
1,9,3
1,9,4
1,9,5
1,96,0
1,96,1
1,96,2
1,96,3
1,96,4
1,96,5
1,96,6
1,76,0
1,76,1
1,76,2
1,76,3
1,76,4
1,76,5
1,76,6
1,76,7
1,140,0
1,140,1
1,140,2
1,140,3
1,140,4
1,140,5
1,140,6
1,140,7
1,45,0
1,45,1
1,45,2
1,45,3
1,45,4
1,45,5
1,45,6
1,45,7
1,45,8
1,45,9
1,43,0
1,43,1
1,43,2
1,43,3
1,43,4
1,43,5
1,43,6
1,275,0
1,275,1
1,275,2
1,275,3
1,275,4
1,275,5
1,275,6
1,275,7
1,64,0
1,64,1
1,64,2
1,64,3
1,64,4
1,64,5
1,64,6
1,64,7
1,64,8
1,133,0
1,133,1
1,133,2
1,133,3
1,25,0
1,25,1
1,25,2
1,25,3
1,25,4
1,25,5
1,25,6
1,33,0
1,33,1
1,222,0
1,222,1
1,222,2
1,222,3
1,222,4
1,222,5
1,222,6
1,222,7
1,222,8
1,5,0
1,5,1
1,5,2
1,5,3
1,5,4
1,5,5
1,5,6
1,5,7
1,5,8
1,5,9
1,216,0
1,216,1
1,216,2
1,216,3
1,216,4
1,216,5
1,216,6
1,88,0
1,88,1
1,88,2
1,88,3
1,88,4
1,88,5
1,88,6
1,88,7
1,88,8
1,163,0
1,163,1
1,163,2
1,163,3
1,217,0
1,217,1
1,217,2
1,217,3
1,194,0
1,194,1
1,194,2
1,194,3
1,194,4
1,108,0
1,108,1
1,108,2
1,268,0
1,268,1
1,218,0
1,218,1
1,218,2
1,21,0
1,21,1
1,21,2
1,21,3
1,21,4
1,234,0
1,234,1
1,234,2
1,234,3
1,204,0
1,204,1
1,204,2
1,150,0
1,150,1
1,150,2
1,150,3
1,85,0
1,156,0
1,156,1
1,156,2
1,156,3
1,219,0
1,219,1
1,154,0
1,154,1
1,89,0
1,115,0
1,291,0
1,291,1
1,291,2
1,291,3
1,291,4
1,291,5
1,291,6
1,291,7
1,291,8
1,291,9
1,291,10
1,291,11
1,291,12
1,291,13
1,166,0
1,166,1
1,166,2
1,166,3
1,166,4
1,166,5
1,166,6
1,166,7
1,166,8
1,137,0
1,137,1
1,137,2
1,137,3
1,137,4
1,137,5
1,137,6
1,137,7
1,137,8
1,137,9
1,137,10
1,137,11
1,178,0
1,178,1
1,178,2
1,178,3
1,178,4
1,178,5
1,178,6
1,178,7
1,22,0
1,22,1
1,22,2
1,22,3
1,126,0
1,126,1
1,126,2
1,126,3
1,126,4
1,126,5
1,126,6
1,49,0
1,246,0
1,246,1
1,246,2
1,246,3
1,246,4
1,246,5
1,246,6
1,246,7
1,246,8
1,246,9
1,246,10
1,246,11
1,246,12
1,246,13
1,246,14
1,246,15
1,246,16
1,39,0
1,39,1
1,39,2
1,287,0
1,287,1
1,287,2
1,287,3
1,287,4
1,287,5
1,287,6
1,287,7
1,287,8
1,82,0
1,82,1
1,82,2
1,82,3
1,82,4
1,82,5
1,239,0
1,145,0
1,145,1
1,145,2
1,299,0
1,299,1
1,299,2
1,299,3
1,299,4
1,42,0
1,252,0
1,252,1
1,252,2
1,252,3
1,247,0
1,247,1
1,247,2
1,247,3
1,247,4
1,247,5
1,247,6
1,247,7
1,247,8
1,247,9
1,247,10
1,247,11
1,247,12
1,247,13
1,247,14
1,8,0
1,8,1
1,8,2
1,8,3
1,8,4
1,10,0
1,10,1
1,10,2
1,10,3
1,10,4
1,230,0
1,230,1
1,230,2
1,230,3
1,230,4
1,230,5
1,230,6
1,230,7
1,230,8
1,230,9
1,230,10
1,230,11
1,230,12
1,230,13
1,230,14
1,230,15
1,230,16
1,230,17
1,230,18
1,182,0
1,182,1
1,182,2
1,153,0
1,153,1
1,251,0
1,251,1
1,251,2
1,17,0
1,17,1
1,17,2
1,17,3
1,17,4
1,17,5
1,17,6
1,17,7
1,17,8
1,17,9
1,17,10
1,101,0
1,101,1
1,101,2
1,101,3
1,101,4
1,101,5
1,101,6
1,101,7
1,101,8
1,243,0
1,243,1
1,243,2
1,243,3
1,243,4
1,243,5
1,235,0
1,235,1
1,235,2
1,235,3
1,235,4
1,143,0
1,143,1
1,143,2
1,143,3
1,143,4
1,143,5
1,143,6
1,143,7
1,226,0
1,226,1
1,190,0
1,258,0
1,158,0
1,158,1
1,158,2
1,158,3
1,158,4
1,158,5
1,209,0
1,209,1
1,87,0
1,87,1
1,87,2
1,87,3
1,242,0
1,242,1
1,242,2
1,242,3
1,242,4
1,242,5
1,242,6
1,279,0
1,279,1
1,279,2
1,279,3
1,279,4
1,279,5
1,279,6
1,279,7
1,279,8
1,181,0
1,181,1
1,181,2
1,181,3
1,181,4
1,181,5
1,181,6
1,181,7
1,181,8
1,181,9
1,181,10
1,83,0
1,83,1
1,83,2
1,83,3
1,83,4
1,83,5
1,83,6
1,83,7
1,83,8
1,83,9
1,61,0
1,61,1
1,61,2
1,61,3
1,61,4
1,61,5
1,61,6
1,61,7
1,61,8
1,61,9
1,23,0
1,23,1
1,23,2
1,23,3
1,23,4
1,23,5
1,159,0
1,159,1
1,159,2
1,159,3
1,159,4
1,159,5
1,159,6
1,159,7
1,159,8
1,232,0
1,232,1
1,232,2
1,232,3
1,232,4
1,232,5
1,232,6
1,265,0
1,265,1
1,265,2
1,265,3
1,265,4
1,265,5
1,265,6
1,295,0
1,295,1
1,295,2
1,295,3
1,295,4
1,295,5
1,295,6
1,295,7
1,295,8
1,295,9
1,68,0
1,68,1
1,68,2
1,68,3
1,68,4
1,68,5
1,68,6
1,68,7
1,68,8
1,68,9
1,168,0
1,168,1
1,168,2
1,168,3
1,168,4
1,168,5
1,168,6
1,168,7
1,168,8
1,168,9
1,168,10
1,151,0
1,151,1
1,151,2
1,151,3
1,151,4
1,151,5
1,151,6
1,151,7
1,151,8
1,151,9
1,174,0
1,174,1
1,174,2
1,174,3
1,174,4
1,174,5
1,174,6
1,174,7
1,174,8
1,174,9
1,69,0
1,69,1
1,69,2
1,69,3
1,69,4
1,69,5
1,69,6
1,69,7
1,69,8
1,69,9
1,99,0
1,99,1
1,99,2
1,99,3
1,99,4
1,99,5
1,99,6
1,99,7
1,99,8
1,99,9
1,171,0
1,171,1
1,171,2
1,171,3
1,171,4
1,171,5
1,171,6
1,171,7
1,171,8
1,164,0
1,164,1
1,164,2
1,164,3
1,164,4
1,164,5
1,164,6
1,29,0
1,29,1
1,29,2
1,29,3
1,29,4
1,189,0
1,189,1
1,189,2
1,189,3
1,189,4
1,189,5
1,144,0
1,144,1
1,144,2
1,144,3
1,144,4
1,132,0
1,132,1
1,132,2
1,132,3
1,132,4
1,132,5
1,132,6
1,132,7
1,127,0
1,127,1
1,127,2
1,127,3
1,127,4
1,127,5
1,172,0
1,172,1
1,136,0
1,136,1
1,136,2
1,136,3
1,65,0
1,65,1
1,65,2
1,65,3
1,65,4
1,65,5
1,228,0
1,228,1
1,119,0
1,48,0
1,48,1
1,48,2
1,48,3
1,173,0
1,173,1
1,173,2
1,173,3
1,173,4
1,173,5
1,11,0
1,11,1
1,196,0
1,196,1
1,196,2
1,196,3
1,233,0
1,261,0
1,261,1
1,261,2
1,261,3
1,261,4
1,261,5
1,261,6
1,261,7
1,261,8
1,261,9
1,261,10
1,261,11
1,261,12
1,261,13
1,116,0
1,116,1
1,116,2
1,116,3
1,116,4
1,116,5
1,116,6
1,116,7
1,116,8
1,116,9
1,116,10
1,257,0
1,257,1
1,257,2
1,257,3
1,257,4
1,257,5
1,257,6
1,70,0
1,70,1
1,70,2
1,70,3
1,70,4
1,70,5
1,70,6
1,70,7
1,30,0
1,30,1
1,30,2
1,214,0
1,214,1
1,12,0
1,123,0
1,208,0
1,208,1
1,208,2
1,212,0
1,212,1
1,212,2
1,212,3
1,212,4
1,212,5
1,212,6
1,55,0
1,55,1
1,55,2
1,55,3
1,55,4
1,283,0
1,283,1
1,283,2
1,283,3
1,283,4
1,283,5
1,175,0
1,293,0
1,293,1
1,293,2
1,293,3
1,293,4
1,293,5
1,293,6
1,293,7
1,293,8
1,203,0
1,280,0
1,280,1
1,280,2
1,77,0
1,147,0
1,147,1
1,147,2
1,147,3
1,147,4
1,147,5
1,147,6
1,147,7
1,147,8
1,147,9
1,147,10
1,195,0
1,195,1
1,195,2
1,195,3
1,195,4
1,195,5
1,195,6
1,195,7
1,195,8
1,148,0
1,148,1
1,148,2
1,148,3
1,148,4
1,148,5
1,148,6
1,250,0
1,250,1
1,250,2
1,130,0
1,130,1
1,130,2
1,130,3
1,130,4
1,130,5
1,130,6
1,130,7
1,183,0
1,183,1
1,183,2
1,183,3
1,183,4
1,183,5
1,167,0
1,167,1
1,167,2
1,167,3
1,167,4
1,167,5
1,167,6
1,167,7
1,51,0
1,51,1
1,51,2
1,51,3
1,51,4
1,51,5
1,51,6
1,51,7
1,51,8
1,31,0
1,31,1
1,31,2
1,31,3
1,31,4
1,31,5
1,31,6
1,34,0
1,34,1
1,34,2
1,34,3
1,34,4
1,34,5
1,34,6
1,34,7
1,34,8
1,34,9
1,34,10
1,111,0
1,111,1
1,111,2
1,111,3
1,111,4
1,111,5
1,111,6
1,111,7
1,111,8
1,111,9
1,111,10
1,56,0
1,56,1
1,56,2
1,56,3
1,56,4
1,56,5
1,56,6
1,56,7
1,56,8
1,56,9
1,270,0
1,270,1
1,270,2
1,270,3
1,270,4
1,270,5
1,270,6
1,270,7
1,270,8
1,270,9
1,270,10
1,282,0
1,282,1
1,282,2
1,282,3
1,282,4
1,282,5
1,282,6
1,282,7
1,118,0
1,118,1
1,118,2
1,118,3
1,118,4
1,118,5
1,118,6
1,118,7
1,118,8
1,118,9
1,118,10
1,176,0
1,176,1
1,176,2
1,176,3
1,176,4
1,176,5
1,176,6
1,176,7
1,176,8
1,176,9
1,54,0
1,54,1
1,54,2
1,54,3
1,54,4
1,54,5
1,54,6
1,54,7
1,54,8
1,54,9
1,54,10
1,26,0
1,26,1
1,26,2
1,26,3
1,26,4
1,13,0
1,13,1
1,13,2
1,13,3
1,13,4
1,13,5
1,13,6
1,13,7
1,13,8
1,13,9
1,197,0
1,197,1
1,197,2
1,197,3
1,197,4
1,197,5
1,197,6
1,197,7
1,197,8
1,139,0
1,139,1
1,139,2
1,139,3
1,139,4
1,139,5
1,139,6
1,139,7
1,67,0
1,67,1
1,67,2
1,67,3
1,67,4
1,67,5
1,67,6
1,67,7
1,67,8
1,27,0
1,27,1
1,27,2
1,27,3
1,27,4
1,27,5
1,27,6
1,27,7
1,117,0
1,117,1
1,117,2
1,117,3
1,169,0
1,169,1
1,169,2
1,169,3
1,169,4
1,169,5
1,142,0
1,142,1
1,142,2
1,142,3
1,210,0
1,210,1
1,210,2
1,210,3
1,210,4
1,210,5
1,210,6
1,210,7
1,277,0
1,277,1
1,277,2
1,277,3
1,277,4
1,277,5
1,277,6
1,160,0
1,160,1
1,160,2
1,160,3
1,160,4
1,160,5
1,160,6
1,160,7
1,14,0
1,14,1
1,14,2
1,14,3
1,14,4
1,14,5
1,14,6
1,286,0
1,286,1
1,286,2
1,286,3
1,286,4
1,286,5
1,37,0
1,37,1
1,37,2
1,37,3
1,37,4
1,110,0
1,110,1
1,110,2
1,110,3
1,110,4
1,71,0
1,71,1
1,71,2
1,207,0
1,207,1
1,207,2
1,207,3
1,207,4
1,271,0
1,271,1
1,271,2
1,271,3
1,271,4
1,248,0
1,248,1
1,248,2
1,248,3
1,248,4
1,223,0
1,223,1
1,223,2
1,41,0
1,131,0
1,131,1
1,131,2
1,131,3
1,131,4
1,131,5
1,120,0
1,120,1
1,120,2
1,120,3
1,120,4
1,120,5
1,35,0
1,35,1
1,35,2
1,35,3
1,35,4
1,35,5
1,35,6
1,35,7
1,35,8
1,35,9
1,35,10
1,47,0
1,47,1
1,47,2
1,47,3
1,47,4
1,47,5
1,47,6
1,47,7
1,47,8
1,220,0
1,220,1
1,220,2
1,220,3
1,220,4
1,220,5
1,220,6
1,220,7
1,220,8
1,220,9
1,215,0
1,215,1
1,215,2
1,215,3
1,215,4
1,134,0
1,134,1
1,134,2
1,134,3
1,236,0
1,236,1
1,238,0
1,238,1
1,161,0
1,161,1
1,161,2
1,155,0
1,100,0
1,100,1
1,100,2
1,100,3
1,73,0
1,73,1
1,73,2
1,296,0
1,296,1
1,296,2
1,177,0
1,177,1
1,253,0
1,253,1
1,253,2
1,253,3
1,241,0
1,241,1
1,28,0
1,28,1
1,28,2
1,28,3
1,227,0
1,227,1
1,227,2
1,227,3
1,78,0
1,78,1
1,201,0
1,201,1
1,201,2
1,272,0
1,272,1
1,272,2
1,284,0
1,284,1
1,284,2
1,284,3
1,231,0
1,231,1
1,231,2
1,259,0
1,259,1
1,259,2
1,19,0
1,80,0
1,80,1
1,80,2
1,95,0
1,95,1
1,294,0
1,294,1
1,112,0
1,112,1
1,128,0
1,128,1
1,237,0
1,237,1
1,97,0
1,107,0
1,107,1
1,113,0
1,16,0
1,114,0
1,129,0
1,162,0
